CompanyCode,Plant,Material,Quantity,Amount,Currency,DocumentType,PostingDate,CostCenter,ProfitCenter,GLAccount,Vendor,Customer,FiscalYear,FiscalPeriod,DocumentNumber
COMP_A,PLANT_1,MAT_00060,740.78,7840.6,EUR,GR,2024-11-07,CC_1013,PC_105,G/L_40068,VEND_10002,,2024,11,DOC_76967477
COMP_B,PLANT_4,MAT_00099,584.79,9524.39,EUR,PO,2024-02-23,CC_1019,PC_107,G/L_40053,VEND_10034,,2024,2,DOC_02005626
COMP_B,PLANT_3,MAT_00004,760.72,6724.11,EUR,GR,2023-11-06,CC_1009,PC_109,G/L_40000,VEND_10004,,2023,11,DOC_93115233
COMP_A,PLANT_2,MAT_00010,791.66,7440.6,EUR,GR,2024-05-01,CC_1018,PC_102,G/L_40039,VEND_10031,,2024,5,DOC_70805022
COMP_B,PLANT_1,MAT_00028,26.66,1473.82,EUR,PO,2024-06-10,CC_1020,PC_104,G/L_40048,VEND_10034,,2024,6,DOC_52075353
COMP_A,PLANT_1,MAT_00030,997.91,8695.9,EUR,GR,2024-04-05,CC_1016,PC_102,G/L_40075,VEND_10009,,2024,4,DOC_57469664
COMP_C,PLANT_1,MAT_00072,94.23,7197.51,EUR,GI,2025-06-30,CC_1016,PC_108,G/L_40071,,CUST_50029,2025,6,DOC_22544891
COMP_D,PLANT_3,MAT_00034,147.65,8369.69,EUR,INV,2025-01-26,CC_1009,PC_110,G/L_40022,VEND_10069,CUST_50100,2025,1,DOC_83668786
COMP_C,PLANT_5,MAT_00084,139.9,201.96,EUR,GR,2024-01-29,CC_1018,PC_103,G/L_40015,VEND_10031,,2024,1,DOC_32295951
COMP_B,PLANT_5,MAT_00091,859.02,7969.79,EUR,GR,2024-01-24,CC_1020,PC_108,G/L_40079,VEND_10091,,2024,1,DOC_10774587
COMP_C,PLANT_2,MAT_00008,110.76,9295.08,EUR,SO,2023-09-30,CC_1008,PC_109,G/L_40035,,CUST_50098,2023,9,DOC_41453679
COMP_B,PLANT_3,MAT_00085,98.6,7210.81,EUR,PO,2023-12-31,CC_1018,PC_103,G/L_40019,VEND_10073,,2023,12,DOC_48031274
COMP_A,PLANT_2,MAT_00077,443.27,3855.88,EUR,GR,2024-06-04,CC_1004,PC_101,G/L_40054,VEND_10073,,2024,6,DOC_06705877
COMP_A,PLANT_5,MAT_00018,485.39,6148.89,EUR,SO,2025-01-16,CC_1020,PC_101,G/L_40051,,CUST_50025,2025,1,DOC_98642707
COMP_B,PLANT_1,MAT_00064,608.97,9470.3,EUR,GI,2023-08-28,CC_1012,PC_109,G/L_40069,,CUST_50011,2023,8,DOC_38503030
COMP_A,PLANT_4,MAT_00083,194.15,834.59,EUR,PO,2024-06-13,CC_1003,PC_101,G/L_40064,VEND_10015,,2024,6,DOC_13448280
COMP_B,PLANT_5,MAT_00087,825.97,7204.53,EUR,PO,2025-03-13,CC_1003,PC_101,G/L_40017,VEND_10039,,2025,3,DOC_23654125
COMP_C,PLANT_4,MAT_00059,891.72,2436.56,EUR,SO,2025-03-31,CC_1018,PC_108,G/L_40016,,CUST_50056,2025,3,DOC_01605726
COMP_D,PLANT_2,MAT_00024,106.23,1376.01,EUR,INV,2023-11-26,CC_1010,PC_102,G/L_40087,VEND_10053,CUST_50022,2023,11,DOC_27305622
COMP_D,PLANT_1,MAT_00020,239.29,3097.72,EUR,SO,2025-04-26,CC_1016,PC_110,G/L_40011,,CUST_50016,2025,4,DOC_80916183
COMP_B,PLANT_3,MAT_00063,974.42,457.86,EUR,GR,2024-04-08,CC_1004,PC_109,G/L_40077,VEND_10047,,2024,4,DOC_69398879
COMP_C,PLANT_4,MAT_00062,645.22,388.45,EUR,GI,2024-04-20,CC_1005,PC_101,G/L_40002,,CUST_50084,2024,4,DOC_20590852
COMP_C,PLANT_2,MAT_00082,454.81,2895.48,EUR,SO,2024-08-12,CC_1007,PC_102,G/L_40069,,CUST_50079,2024,8,DOC_86652010
COMP_D,PLANT_5,MAT_00001,242.74,4949.85,EUR,INV,2024-05-22,CC_1005,PC_108,G/L_40096,VEND_10064,CUST_50064,2024,5,DOC_75871019
COMP_D,PLANT_4,MAT_00005,62.7,2117.16,EUR,INV,2024-02-09,CC_1009,PC_107,G/L_40003,VEND_10021,CUST_50040,2024,2,DOC_27955563
COMP_B,PLANT_1,MAT_00018,812.37,5767.07,EUR,SO,2024-03-20,CC_1017,PC_109,G/L_40029,,CUST_50009,2024,3,DOC_97009111
COMP_A,PLANT_1,MAT_00093,571.1,3647.62,EUR,INV,2024-08-26,CC_1005,PC_102,G/L_40078,VEND_10041,CUST_50098,2024,8,DOC_90248212
COMP_A,PLANT_1,MAT_00032,710.55,3038.4,EUR,GR,2024-06-29,CC_1009,PC_109,G/L_40018,VEND_10044,,2024,6,DOC_64509407
COMP_C,PLANT_1,MAT_00014,277.13,74.94,EUR,INV,2023-08-07,CC_1007,PC_103,G/L_40045,VEND_10013,CUST_50089,2023,8,DOC_58139763
COMP_C,PLANT_2,MAT_00022,246.43,3610.63,EUR,SO,2024-04-21,CC_1012,PC_106,G/L_40082,,CUST_50031,2024,4,DOC_47033176
COMP_B,PLANT_3,MAT_00011,274.87,6296.29,EUR,PO,2025-01-31,CC_1018,PC_110,G/L_40016,VEND_10080,,2025,1,DOC_12836850
COMP_D,PLANT_1,MAT_00086,429.14,3748.51,EUR,INV,2024-04-29,CC_1015,PC_108,G/L_40070,VEND_10005,CUST_50097,2024,4,DOC_58973890
COMP_C,PLANT_3,MAT_00073,487.3,3555.62,EUR,INV,2025-02-12,CC_1014,PC_104,G/L_40072,VEND_10097,CUST_50096,2025,2,DOC_73491343
COMP_B,PLANT_2,MAT_00033,675.14,5506.56,EUR,PO,2024-05-26,CC_1020,PC_106,G/L_40059,VEND_10052,,2024,5,DOC_28294355
COMP_A,PLANT_1,MAT_00037,276.56,5074.26,EUR,GI,2024-08-15,CC_1020,PC_103,G/L_40094,,CUST_50002,2024,8,DOC_91288305
COMP_A,PLANT_5,MAT_00048,143.32,6075.66,EUR,PO,2023-11-16,CC_1007,PC_106,G/L_40038,VEND_10088,,2023,11,DOC_80654150
COMP_D,PLANT_5,MAT_00013,910.98,4665.05,EUR,PO,2024-11-05,CC_1018,PC_103,G/L_40077,VEND_10067,,2024,11,DOC_43170623
COMP_B,PLANT_5,MAT_00092,864.07,6132.49,EUR,INV,2025-05-04,CC_1017,PC_105,G/L_40088,VEND_10006,CUST_50057,2025,5,DOC_80477028
COMP_B,PLANT_4,MAT_00055,634.55,6043.8,EUR,SO,2024-07-25,CC_1006,PC_109,G/L_40097,,CUST_50069,2024,7,DOC_35215251
COMP_A,PLANT_3,MAT_00012,866.88,9763.72,EUR,GR,2024-07-22,CC_1018,PC_110,G/L_40021,VEND_10076,,2024,7,DOC_55418301
COMP_C,PLANT_2,MAT_00097,309.95,1502.34,EUR,PO,2024-10-03,CC_1009,PC_103,G/L_40047,VEND_10069,,2024,10,DOC_50476698
COMP_A,PLANT_1,MAT_00088,45.15,6094.29,EUR,GI,2023-10-23,CC_1008,PC_103,G/L_40028,,CUST_50064,2023,10,DOC_63886046
COMP_C,PLANT_4,MAT_00058,8.56,4945.22,EUR,GI,2024-11-09,CC_1003,PC_104,G/L_40061,,CUST_50082,2024,11,DOC_13281484
COMP_D,PLANT_3,MAT_00098,860.84,6390.88,EUR,SO,2024-09-07,CC_1013,PC_109,G/L_40034,,CUST_50041,2024,9,DOC_57704011
COMP_D,PLANT_3,MAT_00005,145.88,1537.74,EUR,GI,2025-06-16,CC_1006,PC_105,G/L_40036,,CUST_50082,2025,6,DOC_55394452
COMP_A,PLANT_5,MAT_00060,281.98,7243.89,EUR,INV,2024-05-23,CC_1016,PC_110,G/L_40089,VEND_10008,CUST_50038,2024,5,DOC_43833359
COMP_C,PLANT_5,MAT_00099,571.38,4791.37,EUR,PO,2024-05-24,CC_1008,PC_103,G/L_40071,VEND_10068,,2024,5,DOC_14613894
COMP_C,PLANT_1,MAT_00066,30.25,8712.27,EUR,GI,2025-01-20,CC_1011,PC_105,G/L_40038,,CUST_50060,2025,1,DOC_03135184
COMP_B,PLANT_4,MAT_00059,605.73,8095.52,EUR,GI,2025-03-27,CC_1002,PC_103,G/L_40058,,CUST_50061,2025,3,DOC_96479265
COMP_D,PLANT_3,MAT_00091,840.89,7872.11,EUR,PO,2024-08-26,CC_1003,PC_107,G/L_40056,VEND_10021,,2024,8,DOC_18893790
COMP_B,PLANT_4,MAT_00097,113.41,955.33,EUR,GR,2023-08-03,CC_1019,PC_109,G/L_40042,VEND_10041,,2023,8,DOC_61514547
COMP_D,PLANT_4,MAT_00055,216.31,5532.69,EUR,GR,2023-11-23,CC_1010,PC_102,G/L_40092,VEND_10003,,2023,11,DOC_98747815
COMP_C,PLANT_4,MAT_00044,909.74,738.09,EUR,SO,2025-05-06,CC_1005,PC_105,G/L_40070,,CUST_50020,2025,5,DOC_21116433
COMP_D,PLANT_5,MAT_00056,999.88,7047.15,EUR,GI,2023-07-29,CC_1004,PC_108,G/L_40050,,CUST_50057,2023,7,DOC_97946158
COMP_D,PLANT_5,MAT_00016,700.0,9618.3,EUR,INV,2024-12-10,CC_1007,PC_104,G/L_40021,VEND_10088,CUST_50008,2024,12,DOC_97369340
COMP_A,PLANT_5,MAT_00083,484.0,9229.4,EUR,PO,2024-01-22,CC_1015,PC_107,G/L_40033,VEND_10082,,2024,1,DOC_83309993
COMP_C,PLANT_4,MAT_00049,372.82,5309.04,EUR,INV,2025-06-04,CC_1003,PC_110,G/L_40007,VEND_10098,CUST_50092,2025,6,DOC_31865832
COMP_B,PLANT_4,MAT_00078,522.32,524.67,EUR,PO,2025-01-09,CC_1008,PC_107,G/L_40019,VEND_10065,,2025,1,DOC_04275582
COMP_C,PLANT_4,MAT_00100,867.57,5341.2,EUR,GI,2024-12-04,CC_1009,PC_106,G/L_40020,,CUST_50067,2024,12,DOC_88984217
COMP_C,PLANT_4,MAT_00058,802.08,7729.69,EUR,GR,2024-06-20,CC_1018,PC_108,G/L_40028,VEND_10028,,2024,6,DOC_29212579
COMP_A,PLANT_3,MAT_00080,318.78,9081.49,EUR,GR,2024-11-20,CC_1015,PC_103,G/L_40053,VEND_10096,,2024,11,DOC_45801824
COMP_A,PLANT_2,MAT_00007,165.88,4671.4,EUR,PO,2023-10-15,CC_1002,PC_104,G/L_40048,VEND_10011,,2023,10,DOC_90449423
COMP_B,PLANT_1,MAT_00086,629.3,2927.49,EUR,INV,2024-01-03,CC_1011,PC_105,G/L_40076,VEND_10011,CUST_50058,2024,1,DOC_69484075
COMP_A,PLANT_3,MAT_00015,683.06,5376.44,EUR,PO,2024-12-25,CC_1011,PC_109,G/L_40086,VEND_10068,,2024,12,DOC_75104827
COMP_D,PLANT_5,MAT_00100,978.66,3364.09,EUR,INV,2024-11-06,CC_1011,PC_103,G/L_40069,VEND_10070,CUST_50071,2024,11,DOC_78358682
COMP_A,PLANT_3,MAT_00042,321.36,7501.43,EUR,INV,2023-10-02,CC_1017,PC_107,G/L_40073,VEND_10043,CUST_50097,2023,10,DOC_41207841
COMP_A,PLANT_4,MAT_00003,523.99,2011.82,EUR,SO,2025-05-03,CC_1006,PC_102,G/L_40070,,CUST_50078,2025,5,DOC_53004831
COMP_B,PLANT_4,MAT_00031,151.91,6046.79,EUR,GR,2025-04-21,CC_1010,PC_101,G/L_40092,VEND_10025,,2025,4,DOC_41890003
COMP_D,PLANT_4,MAT_00022,175.82,5233.31,EUR,GR,2025-01-08,CC_1016,PC_105,G/L_40045,VEND_10063,,2025,1,DOC_52859369
COMP_D,PLANT_2,MAT_00037,852.72,9644.57,EUR,GR,2023-07-30,CC_1012,PC_102,G/L_40058,VEND_10071,,2023,7,DOC_87130959
COMP_B,PLANT_1,MAT_00053,685.61,6983.65,EUR,GI,2023-08-29,CC_1001,PC_108,G/L_40054,,CUST_50014,2023,8,DOC_63483101
COMP_B,PLANT_4,MAT_00043,12.55,4119.14,EUR,GR,2025-02-03,CC_1001,PC_108,G/L_40082,VEND_10003,,2025,2,DOC_28990661
COMP_A,PLANT_4,MAT_00093,735.71,3983.99,EUR,GR,2024-08-26,CC_1004,PC_106,G/L_40053,VEND_10052,,2024,8,DOC_26255223
COMP_D,PLANT_3,MAT_00010,632.61,8847.67,EUR,SO,2025-02-05,CC_1003,PC_109,G/L_40097,,CUST_50014,2025,2,DOC_48985042
COMP_C,PLANT_5,MAT_00082,144.88,6581.77,EUR,SO,2025-05-07,CC_1008,PC_105,G/L_40031,,CUST_50016,2025,5,DOC_97352086
COMP_A,PLANT_4,MAT_00070,18.24,6546.26,EUR,GI,2023-11-28,CC_1007,PC_107,G/L_40059,,CUST_50092,2023,11,DOC_80532101
COMP_D,PLANT_5,MAT_00047,826.55,6658.28,EUR,GR,2024-09-02,CC_1005,PC_105,G/L_40040,VEND_10003,,2024,9,DOC_88128563
COMP_A,PLANT_4,MAT_00068,805.22,6379.14,EUR,INV,2023-07-13,CC_1013,PC_105,G/L_40048,VEND_10064,CUST_50085,2023,7,DOC_06885157
COMP_B,PLANT_1,MAT_00033,200.13,4002.44,EUR,SO,2025-06-20,CC_1004,PC_101,G/L_40033,,CUST_50020,2025,6,DOC_82480021
COMP_B,PLANT_4,MAT_00067,238.64,5383.73,EUR,INV,2024-11-17,CC_1019,PC_102,G/L_40095,VEND_10078,CUST_50004,2024,11,DOC_06260779
COMP_A,PLANT_5,MAT_00090,43.51,8953.92,EUR,SO,2023-10-21,CC_1006,PC_106,G/L_40095,,CUST_50057,2023,10,DOC_09101534
COMP_B,PLANT_3,MAT_00074,903.16,6042.17,EUR,PO,2024-04-09,CC_1002,PC_106,G/L_40020,VEND_10062,,2024,4,DOC_31679206
COMP_B,PLANT_4,MAT_00064,826.75,2847.7,EUR,GI,2024-08-08,CC_1004,PC_108,G/L_40013,,CUST_50050,2024,8,DOC_44477020
COMP_B,PLANT_2,MAT_00096,90.09,6105.35,EUR,GR,2024-02-03,CC_1005,PC_110,G/L_40036,VEND_10058,,2024,2,DOC_24886245
COMP_B,PLANT_3,MAT_00086,504.79,6888.39,EUR,GR,2023-11-22,CC_1006,PC_108,G/L_40045,VEND_10090,,2023,11,DOC_76068441
COMP_B,PLANT_3,MAT_00095,617.51,1073.63,EUR,GR,2025-01-24,CC_1008,PC_104,G/L_40082,VEND_10016,,2025,1,DOC_97942517
COMP_D,PLANT_4,MAT_00055,536.18,5691.48,EUR,SO,2024-12-19,CC_1016,PC_105,G/L_40085,,CUST_50088,2024,12,DOC_47819489
COMP_A,PLANT_1,MAT_00058,899.71,4059.08,EUR,INV,2024-03-15,CC_1019,PC_105,G/L_40045,VEND_10053,CUST_50072,2024,3,DOC_93484617
COMP_A,PLANT_3,MAT_00098,753.86,5430.27,EUR,GR,2023-12-15,CC_1016,PC_105,G/L_40083,VEND_10041,,2023,12,DOC_59929971
COMP_C,PLANT_3,MAT_00028,931.7,7532.98,EUR,INV,2024-12-13,CC_1015,PC_105,G/L_40048,VEND_10090,CUST_50043,2024,12,DOC_02712967
COMP_C,PLANT_5,MAT_00066,154.99,2282.41,EUR,INV,2024-01-19,CC_1005,PC_108,G/L_40016,VEND_10015,CUST_50048,2024,1,DOC_70821138
COMP_B,PLANT_2,MAT_00018,926.83,2382.85,EUR,GR,2023-10-19,CC_1006,PC_106,G/L_40002,VEND_10035,,2023,10,DOC_37551815
COMP_B,PLANT_1,MAT_00008,41.59,6868.61,EUR,INV,2025-05-24,CC_1009,PC_101,G/L_40063,VEND_10087,CUST_50070,2025,5,DOC_80168025
COMP_D,PLANT_5,MAT_00074,669.5,8730.65,EUR,GR,2024-09-30,CC_1015,PC_103,G/L_40048,VEND_10068,,2024,9,DOC_14688740
COMP_C,PLANT_2,MAT_00086,796.44,5115.66,EUR,INV,2025-02-10,CC_1006,PC_103,G/L_40098,VEND_10024,CUST_50099,2025,2,DOC_56380627
COMP_D,PLANT_1,MAT_00025,143.24,1562.57,EUR,GI,2023-07-31,CC_1005,PC_102,G/L_40058,,CUST_50093,2023,7,DOC_07647436
COMP_C,PLANT_4,MAT_00041,254.09,1818.07,EUR,INV,2024-08-05,CC_1006,PC_109,G/L_40080,VEND_10048,CUST_50007,2024,8,DOC_74076229
COMP_C,PLANT_5,MAT_00055,125.45,4905.64,EUR,INV,2024-07-12,CC_1013,PC_104,G/L_40015,VEND_10047,CUST_50058,2024,7,DOC_57593812
COMP_C,PLANT_1,MAT_00004,442.78,1155.7,EUR,GR,2025-03-03,CC_1016,PC_103,G/L_40059,VEND_10053,,2025,3,DOC_80517622
COMP_B,PLANT_4,MAT_00024,448.31,9775.46,EUR,INV,2025-02-12,CC_1004,PC_106,G/L_40027,VEND_10074,CUST_50098,2025,2,DOC_58719259
COMP_A,PLANT_1,MAT_00014,654.52,637.97,EUR,PO,2023-07-19,CC_1005,PC_103,G/L_40049,VEND_10005,,2023,7,DOC_51430413
COMP_A,PLANT_5,MAT_00017,849.16,5181.19,EUR,INV,2024-01-21,CC_1004,PC_108,G/L_40014,VEND_10043,CUST_50006,2024,1,DOC_53314698
COMP_D,PLANT_4,MAT_00037,413.3,1085.47,EUR,GR,2025-06-04,CC_1006,PC_106,G/L_40030,VEND_10034,,2025,6,DOC_65499936
COMP_D,PLANT_3,MAT_00080,919.23,29.22,EUR,PO,2023-11-28,CC_1016,PC_107,G/L_40019,VEND_10081,,2023,11,DOC_58281732
COMP_D,PLANT_1,MAT_00097,382.49,2796.81,EUR,GR,2025-03-24,CC_1015,PC_108,G/L_40001,VEND_10052,,2025,3,DOC_82638877
COMP_A,PLANT_4,MAT_00077,549.4,4202.88,EUR,GI,2024-06-27,CC_1002,PC_106,G/L_40021,,CUST_50029,2024,6,DOC_40970647
COMP_B,PLANT_2,MAT_00026,426.75,5277.01,EUR,GI,2025-01-02,CC_1014,PC_104,G/L_40042,,CUST_50071,2025,1,DOC_91047216
COMP_D,PLANT_1,MAT_00051,475.68,6296.42,EUR,PO,2023-12-27,CC_1020,PC_109,G/L_40070,VEND_10080,,2023,12,DOC_93460761
COMP_B,PLANT_5,MAT_00084,796.02,2721.73,EUR,PO,2024-10-15,CC_1002,PC_106,G/L_40061,VEND_10045,,2024,10,DOC_31943033
COMP_B,PLANT_4,MAT_00034,908.22,860.14,EUR,GR,2025-01-01,CC_1017,PC_101,G/L_40043,VEND_10039,,2025,1,DOC_49905774
COMP_A,PLANT_2,MAT_00069,563.81,5545.8,EUR,GR,2023-10-18,CC_1015,PC_110,G/L_40001,VEND_10007,,2023,10,DOC_07559014
COMP_B,PLANT_3,MAT_00071,906.45,4863.88,EUR,PO,2024-03-29,CC_1008,PC_102,G/L_40031,VEND_10032,,2024,3,DOC_06311027
COMP_D,PLANT_5,MAT_00072,780.66,634.26,EUR,PO,2024-02-05,CC_1008,PC_106,G/L_40094,VEND_10066,,2024,2,DOC_84578782
COMP_B,PLANT_5,MAT_00033,293.82,3901.35,EUR,GI,2023-08-17,CC_1008,PC_103,G/L_40070,,CUST_50026,2023,8,DOC_79760705
COMP_A,PLANT_1,MAT_00079,167.16,5946.46,EUR,PO,2024-07-01,CC_1001,PC_103,G/L_40085,VEND_10079,,2024,7,DOC_51497017
COMP_C,PLANT_5,MAT_00062,821.9,549.57,EUR,GI,2023-08-31,CC_1006,PC_106,G/L_40026,,CUST_50006,2023,8,DOC_50220922
COMP_A,PLANT_4,MAT_00065,950.9,7379.65,EUR,PO,2023-07-15,CC_1010,PC_110,G/L_40070,VEND_10042,,2023,7,DOC_80919150
COMP_B,PLANT_2,MAT_00061,212.28,4070.27,EUR,GI,2024-03-30,CC_1014,PC_106,G/L_40083,,CUST_50023,2024,3,DOC_08639083
COMP_D,PLANT_5,MAT_00062,283.48,1589.4,EUR,GI,2025-06-27,CC_1006,PC_108,G/L_40019,,CUST_50019,2025,6,DOC_64834891
COMP_C,PLANT_2,MAT_00062,868.9,2572.02,EUR,GR,2025-05-04,CC_1019,PC_107,G/L_40083,VEND_10087,,2025,5,DOC_15800138
COMP_C,PLANT_2,MAT_00083,426.82,6825.88,EUR,GI,2024-04-02,CC_1006,PC_101,G/L_40002,,CUST_50085,2024,4,DOC_31510395
COMP_D,PLANT_4,MAT_00015,608.75,733.43,EUR,PO,2023-08-01,CC_1012,PC_106,G/L_40046,VEND_10051,,2023,8,DOC_84367777
COMP_D,PLANT_4,MAT_00054,778.15,4778.01,EUR,GR,2024-02-14,CC_1010,PC_110,G/L_40073,VEND_10038,,2024,2,DOC_38386087
COMP_A,PLANT_1,MAT_00050,506.36,8602.33,EUR,SO,2024-06-23,CC_1013,PC_103,G/L_40051,,CUST_50008,2024,6,DOC_79424059
COMP_C,PLANT_1,MAT_00060,313.64,8508.08,EUR,GI,2024-07-29,CC_1004,PC_110,G/L_40081,,CUST_50050,2024,7,DOC_11280508
COMP_C,PLANT_3,MAT_00013,113.66,1615.38,EUR,PO,2024-08-25,CC_1008,PC_109,G/L_40055,VEND_10072,,2024,8,DOC_32186894
COMP_B,PLANT_2,MAT_00056,383.85,6316.55,EUR,INV,2024-12-10,CC_1005,PC_101,G/L_40077,VEND_10012,CUST_50064,2024,12,DOC_65212099
COMP_D,PLANT_3,MAT_00060,54.02,9184.43,EUR,GR,2024-04-27,CC_1012,PC_107,G/L_40084,VEND_10063,,2024,4,DOC_71174600
COMP_A,PLANT_2,MAT_00061,292.55,6929.87,EUR,SO,2024-10-11,CC_1008,PC_102,G/L_40060,,CUST_50086,2024,10,DOC_70734246
COMP_C,PLANT_2,MAT_00046,687.01,4895.46,EUR,GR,2024-10-28,CC_1009,PC_104,G/L_40088,VEND_10033,,2024,10,DOC_49440103
COMP_D,PLANT_3,MAT_00022,513.62,5014.63,EUR,GI,2024-06-28,CC_1012,PC_106,G/L_40039,,CUST_50041,2024,6,DOC_74061480
COMP_B,PLANT_2,MAT_00077,968.44,5946.91,EUR,GR,2024-04-04,CC_1007,PC_105,G/L_40081,VEND_10099,,2024,4,DOC_08496321
COMP_D,PLANT_2,MAT_00032,963.46,5888.7,EUR,INV,2025-05-26,CC_1020,PC_103,G/L_40063,VEND_10044,CUST_50023,2025,5,DOC_42855609
COMP_A,PLANT_3,MAT_00051,807.77,8878.03,EUR,SO,2023-09-09,CC_1015,PC_101,G/L_40011,,CUST_50024,2023,9,DOC_97495947
COMP_D,PLANT_4,MAT_00005,816.37,5491.44,EUR,GR,2024-06-02,CC_1008,PC_109,G/L_40079,VEND_10040,,2024,6,DOC_07170092
COMP_D,PLANT_4,MAT_00014,694.17,7107.75,EUR,INV,2025-03-08,CC_1006,PC_107,G/L_40035,VEND_10055,CUST_50006,2025,3,DOC_05837745
COMP_D,PLANT_3,MAT_00050,975.44,9291.48,EUR,GI,2025-03-07,CC_1011,PC_107,G/L_40085,,CUST_50069,2025,3,DOC_81380996
COMP_B,PLANT_2,MAT_00026,890.73,156.35,EUR,GR,2024-10-04,CC_1008,PC_108,G/L_40090,VEND_10037,,2024,10,DOC_64145252
COMP_A,PLANT_4,MAT_00004,656.91,9063.96,EUR,SO,2025-04-19,CC_1001,PC_103,G/L_40007,,CUST_50077,2025,4,DOC_13130757
COMP_B,PLANT_2,MAT_00029,390.61,5073.45,EUR,SO,2025-03-11,CC_1014,PC_109,G/L_40095,,CUST_50030,2025,3,DOC_48442078
COMP_D,PLANT_4,MAT_00001,126.88,2216.51,EUR,INV,2024-08-07,CC_1016,PC_107,G/L_40048,VEND_10087,CUST_50056,2024,8,DOC_85815363
COMP_B,PLANT_4,MAT_00080,541.77,3661.54,EUR,GR,2023-11-17,CC_1007,PC_109,G/L_40070,VEND_10037,,2023,11,DOC_41927234
COMP_D,PLANT_1,MAT_00023,436.82,2955.88,EUR,GI,2025-01-06,CC_1014,PC_103,G/L_40007,,CUST_50055,2025,1,DOC_94563613
COMP_A,PLANT_3,MAT_00063,585.29,7740.5,EUR,INV,2023-07-31,CC_1005,PC_105,G/L_40052,VEND_10067,CUST_50033,2023,7,DOC_10888726
COMP_B,PLANT_5,MAT_00016,332.95,6428.59,EUR,INV,2024-04-11,CC_1008,PC_109,G/L_40097,VEND_10088,CUST_50041,2024,4,DOC_24831302
COMP_C,PLANT_2,MAT_00011,402.82,9719.47,EUR,INV,2024-06-12,CC_1011,PC_110,G/L_40041,VEND_10034,CUST_50013,2024,6,DOC_33498583
COMP_B,PLANT_5,MAT_00021,205.09,5370.57,EUR,INV,2024-12-17,CC_1016,PC_104,G/L_40077,VEND_10011,CUST_50045,2024,12,DOC_48325063
COMP_B,PLANT_4,MAT_00076,150.1,1410.93,EUR,GI,2024-08-12,CC_1017,PC_108,G/L_40026,,CUST_50046,2024,8,DOC_22860726
COMP_B,PLANT_1,MAT_00065,753.97,3333.79,EUR,PO,2025-05-06,CC_1016,PC_106,G/L_40049,VEND_10019,,2025,5,DOC_51098053
COMP_B,PLANT_2,MAT_00028,383.66,9923.59,EUR,SO,2024-10-31,CC_1009,PC_109,G/L_40023,,CUST_50009,2024,10,DOC_80578827
COMP_B,PLANT_2,MAT_00058,686.57,9622.05,EUR,GI,2025-01-05,CC_1017,PC_103,G/L_40013,,CUST_50004,2025,1,DOC_50922396
COMP_C,PLANT_2,MAT_00032,702.89,9614.82,EUR,SO,2023-10-09,CC_1001,PC_104,G/L_40025,,CUST_50050,2023,10,DOC_32295216
COMP_A,PLANT_3,MAT_00073,619.51,7516.91,EUR,PO,2025-06-11,CC_1004,PC_105,G/L_40094,VEND_10051,,2025,6,DOC_60569256
COMP_C,PLANT_4,MAT_00054,963.65,2237.99,EUR,SO,2024-09-27,CC_1007,PC_107,G/L_40070,,CUST_50085,2024,9,DOC_31966050
COMP_A,PLANT_3,MAT_00027,755.52,1165.36,EUR,GI,2025-05-05,CC_1001,PC_109,G/L_40080,,CUST_50051,2025,5,DOC_58504308
COMP_C,PLANT_2,MAT_00078,987.23,8164.78,EUR,INV,2025-03-21,CC_1020,PC_108,G/L_40002,VEND_10005,CUST_50033,2025,3,DOC_69568014
COMP_D,PLANT_4,MAT_00014,970.35,5947.34,EUR,PO,2024-06-02,CC_1009,PC_102,G/L_40067,VEND_10037,,2024,6,DOC_17080000
COMP_B,PLANT_4,MAT_00082,762.49,4908.35,EUR,PO,2025-04-26,CC_1005,PC_105,G/L_40005,VEND_10056,,2025,4,DOC_03324091
COMP_A,PLANT_5,MAT_00032,656.77,8975.25,EUR,GR,2024-04-18,CC_1017,PC_109,G/L_40023,VEND_10071,,2024,4,DOC_50547139
COMP_B,PLANT_5,MAT_00012,962.79,9114.9,EUR,GI,2024-03-24,CC_1019,PC_108,G/L_40076,,CUST_50016,2024,3,DOC_27622523
COMP_C,PLANT_3,MAT_00081,294.88,744.27,EUR,GI,2024-03-11,CC_1008,PC_102,G/L_40081,,CUST_50004,2024,3,DOC_78947552
COMP_C,PLANT_2,MAT_00016,424.72,3606.91,EUR,GR,2023-08-01,CC_1016,PC_101,G/L_40011,VEND_10100,,2023,8,DOC_44126119
COMP_B,PLANT_1,MAT_00070,717.53,1421.74,EUR,PO,2025-05-19,CC_1006,PC_104,G/L_40030,VEND_10096,,2025,5,DOC_70388915
COMP_C,PLANT_2,MAT_00096,440.14,8642.84,EUR,GR,2025-02-28,CC_1007,PC_109,G/L_40069,VEND_10014,,2025,2,DOC_86086413
COMP_D,PLANT_5,MAT_00079,934.43,2124.2,EUR,INV,2025-01-31,CC_1012,PC_108,G/L_40024,VEND_10097,CUST_50099,2025,1,DOC_80149809
COMP_B,PLANT_2,MAT_00034,253.62,1924.74,EUR,GI,2023-12-19,CC_1001,PC_103,G/L_40046,,CUST_50060,2023,12,DOC_57507216
COMP_D,PLANT_3,MAT_00075,371.75,2443.54,EUR,SO,2023-12-27,CC_1011,PC_104,G/L_40049,,CUST_50038,2023,12,DOC_42728132
